"TOA5","Zion Pine Creek","CR6","10183","CR6.Std.09.02","CPU:PineCreek_3table_s15_r15_10alarm.CR6","8025","eng_data"
"TIMESTAMP","RECORD","BattV","TT_Lower","Digits_Lower","Disp_Lower","TT_Upper","Digits_Upper","Disp_Upper","TT_CTRL","Digits_CTRL","Disp_CTRL","T109_C","Vel_15min_Low","Vel_15min_Up","Vel_15min_CTRL","DayAVGVel_15min_Low","DayAVGVel_15min_Up","DayAVGVel_15min_CTRL","DayAVGVEL_alarm_Low","DayAVGVel_alarm_ave_Low","DayAVGVEL_alarm_UP","DayAVGVel_alarm_ave_Up","CELL210State"
"TS","RN","Volts","Deg C","Digits","mm","Deg C","Digits","mm","Deg C","Digits","mm","Deg C","mmperhr","mmperhr","mmperhr","mmperhr","mmperhr","mmperhr","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-01-18 20:15:00",6923,13.220,6.6010,5412.492,77.86797,6.3270,4313.551,48.16565,-134.00,4282.649,44.73739,6.7100,-0.0002746582,0.05821228,-0.1004333,-0.001742363,-0.002201398,-0.06939999,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 20:30:00",6924,13.230,6.4690,5412.720,77.86792,6.2360,4313.770,48.16842,-133.80,4282.904,44.75117,6.6010,-0.0002136230,0.01107788,0.05513000,-0.001791000,-0.002756278,-0.06925837,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 20:45:00",6925,13.210,6.1590,5413.408,77.87207,5.9880,4314.500,48.17971,-133.70,4283.089,44.76035,6.4820,0.01660156,0.04516602,0.03671265,-0.001542727,-0.001616319,-0.06889868,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 21:00:00",6926,13.180,5.9160,5413.915,77.87440,5.7000,4315.135,48.18687,-132.70,4283.593,44.81350,6.3590,0.009338379,0.02865601,0.2125854,-0.001448949,-0.002127330,-0.06645981,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 21:15:00",6927,13.200,5.9200,5413.790,77.87112,5.7160,4315.400,48.19489,-132.20,4283.882,44.83805,6.2690,-0.01312256,0.03207397,0.09820557,-0.001757940,-0.001237551,-0.06519047,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 21:30:00",6928,13.180,5.8520,5413.757,77.86689,5.7120,4315.917,48.20923,-132.40,4284.127,44.83716,6.1770,-0.01693726,0.05735779,-0.003570557,-0.002056122,-0.0004289945,-0.06528965,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 21:45:00",6929,13.180,5.4780,5414.719,77.87561,5.3810,4316.847,48.22305,-131.90,4284.187,44.85722,6.0550,0.03488159,0.05529785,0.08024597,-0.001790365,-0.0006605784,-0.06460476,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 22:00:00",6930,13.170,5.2470,5415.271,77.87979,5.1120,4317.372,48.22780,-132.00,4284.739,44.87043,5.9320,0.01672363,0.01899719,0.05282593,-0.001737595,-0.0002775192,-0.06406435,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 22:15:00",6931,13.170,5.1000,5415.555,77.88056,5.0270,4317.970,48.24142,-132.30,4285.130,44.87049,5.8230,0.003082275,0.05445862,0.0002593994,-0.001667976,0.0004692078,-0.06393941,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 22:30:00",6932,13.170,4.9440,5415.989,77.88513,4.8710,4318.030,48.23734,-132.10,4285.447,44.88620,5.7040,0.01828003,-0.01632690,0.06285095,-0.001619657,-0.0003267924,-0.06356271,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 22:45:00",6933,13.180,4.8850,5416.132,77.88624,4.7890,4318.125,48.23701,-131.70,4285.695,44.90638,5.6050,0.004425049,-0.001281738,0.08070374,-0.001636823,-0.0007615089,-0.06283617,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 23:00:00",6934,13.180,4.5820,5416.676,77.88670,4.5900,4319.215,48.26016,-131.80,4285.905,44.90689,5.5040,0.001831055,0.09259033,0.002044678,-0.001638095,0.0003596942,-0.06326023,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 23:15:00",6935,13.190,4.5890,5416.766,77.88953,4.5230,4319.265,48.25910,-131.20,4286.044,44.93384,5.4080,0.01135254,-0.004241943,0.1077881,-0.001577377,-0.0007352829,-0.06223059,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 23:30:00",6936,13.180,4.6310,5416.672,77.88898,4.5320,4318.470,48.23713,-131.30,4286.171,44.93521,5.3240,-0.002227783,-0.08789063,0.005477905,-0.001712799,-0.001974742,-0.06237650,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-18 23:45:00",6937,13.140,4.4510,5416.903,77.88663,4.4450,4319.576,48.26491,-131.40,4286.276,44.93344,5.2370,-0.009368896,0.1111298,-0.007049561,-0.001900037,-0.001210054,-0.06243674,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 00:00:00",6938,13.140,4.3210,5417.196,77.88850,4.2940,4319.778,48.26500,-131.30,4286.346,44.93936,5.1360,0.007446289,0.0003662109,0.02366638,-0.001926740,-0.0003900528,-0.06203063,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 00:15:00",6939,13.130,4.2070,5417.536,77.89247,4.2160,4320.375,48.27881,-132.00,4286.627,44.92062,5.0440,0.01589966,0.05523682,-0.07498169,-0.001763980,-0.0009201368,-0.06298431,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 00:30:00",6940,13.140,4.1100,5417.652,77.89096,4.1350,4320.452,48.27796,-131.60,4286.690,44.93682,4.9460,-0.006042480,-0.003402710,0.06480408,-0.001869520,-0.002045949,-0.06250795,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 00:45:00",6941,13.140,4.0870,5417.697,77.89108,4.0900,4321.117,48.29491,-131.90,4286.783,44.92747,4.8520,0.0004882813,0.06777954,-0.03739929,-0.001937866,-0.0003050168,-0.06281090,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 01:00:00",6942,13.140,3.8400,5418.309,77.89617,3.8540,4320.218,48.26104,-131.30,4286.999,44.95555,4.7500,0.02035522,-0.1354828,0.1123352,-0.001797040,-0.003162861,-0.06173038,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 01:15:00",6943,13.130,3.8700,5418.178,77.89400,3.8690,4321.340,48.29300,-131.40,4287.248,44.96125,4.6670,-0.008697510,0.1278381,0.02279663,-0.001849492,-0.001472950,-0.06133636,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 01:30:00",6944,13.090,3.8360,5418.298,77.89570,3.7970,4321.475,48.29410,-131.70,4287.402,44.95126,4.5850,0.006805420,0.004425049,-0.03994751,-0.001762708,-0.002165477,-0.06176408,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 01:45:00",6945,13.120,3.7830,5418.374,77.89518,3.7880,4322.196,48.31398,-132.10,4287.468,44.93783,4.5090,-0.002075195,0.07952881,-0.05372620,-0.001838366,-0.003281593,-0.06229448,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 02:00:00",6946,13.100,3.8410,5418.210,77.89348,3.7680,4321.641,48.29771,-132.10,4287.574,44.94354,4.4430,-0.006805420,-0.06509399,0.02282715,-0.001917203,-0.002573013,-0.06199137,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 02:15:00",6947,13.100,3.8170,5418.182,77.89147,3.7220,4322.643,48.32403,-132.40,4287.442,44.92775,4.3710,-0.008026123,0.1052704,-0.06317139,-0.002046267,-0.001486937,-0.06231705,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 02:30:00",6948,13.100,3.7550,5418.316,77.89225,3.6440,4322.489,48.31686,-132.40,4287.478,44.93028,4.2990,0.003112793,-0.02867126,0.01014709,-0.002058347,-0.002562682,-0.06197643,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 02:45:00",6949,13.090,3.6170,5418.658,77.89508,3.5380,4322.561,48.31493,-132.20,4287.583,44.93737,4.2260,0.01132202,-0.007705688,0.02835083,-0.001924515,-0.002893925,-0.06170718,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 03:00:00",6950,13.100,3.3710,5419.152,77.89687,3.3360,4322.449,48.30433,-132.20,4287.747,44.94413,4.1470,0.007141113,-0.04241943,0.02702332,-0.001931826,-0.009690602,-0.06162612,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 03:15:00",6951,13.090,3.2070,5419.481,77.89807,3.2320,4322.504,48.30201,-132.10,4287.965,44.95285,4.0710,0.004821777,-0.009262085,0.03488159,-0.001863798,-0.004418850,-0.06108077,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 03:30:00",6952,13.050,3.1290,5419.712,77.90076,3.1280,4323.731,48.33252,-131.30,4288.245,44.98883,3.9960,0.01074219,0.1220398,0.1439362,-0.001798312,-0.002710183,-0.05966441,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 03:45:00",6953,13.060,3.1750,5419.679,77.90203,3.1820,4324.484,48.35561,-131.90,4288.483,44.97514,3.9340,0.005096436,0.09234619,-0.05474854,-0.001825015,-0.001999378,-0.06026936,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 04:00:00",6954,13.060,3.1480,5419.704,77.90141,3.1390,4323.858,48.33648,-132.10,4288.613,44.97150,3.8750,-0.002502441,-0.07652283,-0.01458740,-0.001865705,-0.006716887,-0.06057723,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 04:15:00",6955,13.060,3.1160,5419.841,77.90369,3.0510,4324.756,48.35836,-132.40,4288.730,44.96154,3.8160,0.009124756,0.08750916,-0.03982544,-0.001771291,-0.002676964,-0.06123606,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 04:30:00",6956,13.020,2.9990,5420.038,77.90347,2.9930,4325.174,48.36792,-131.80,4288.796,44.98707,3.7640,-0.0008544922,0.03823853,0.1021271,-0.001658758,-0.002460003,-0.06025171,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 04:45:00",6957,13.020,3.2170,5419.528,77.89987,3.1510,4325.266,48.37631,-132.20,4289.040,44.97826,3.7320,-0.01440430,0.03358459,-0.03524780,-0.001898130,-0.002093315,-0.06054942,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 05:00:00",6958,13.020,2.8750,5420.347,77.90612,2.9180,4325.685,48.37942,-132.40,4288.828,44.96614,3.6770,0.02499390,0.01242065,-0.04846191,-0.001706759,-0.003739834,-0.06044626,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 05:15:00",6959,13.010,2.7990,5420.569,77.90862,2.7900,4330.936,48.52163,-131.30,4288.880,45.00557,3.6220,0.01000977,0.5688629,0.1576996,-0.001639366,0.002589226,-0.05829112,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 05:30:00",6960,13.020,2.7770,5420.643,77.90961,2.7330,4325.905,48.37877,-132.50,4289.118,44.96983,3.5790,0.003967285,-0.5714722,-0.1429749,-0.001637777,-0.003502369,-0.05938705,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 05:45:00",6961,13.020,2.7390,5420.720,77.90987,2.7280,4326.368,48.39148,-131.80,4289.346,45.00185,3.5480,0.001037598,0.05087280,0.1280975,-0.001635869,-0.003588676,-0.05775054,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 06:00:00",6962,13.010,2.7130,5420.626,77.90602,2.7490,4326.576,48.39811,-132.30,4289.508,44.98521,3.5110,-0.01541138,0.02648926,-0.06655884,-0.001797040,-0.009348552,-0.05818510,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 06:15:00",6963,12.980,2.6660,5420.713,77.90614,2.6460,4326.604,48.39508,-132.50,4289.268,44.97443,3.4520,0.0004577637,-0.01210022,-0.04313660,-0.001751264,-0.002800624,-0.05844053,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 06:30:00",6964,12.970,2.7520,5420.481,77.90384,2.6790,4327.479,48.42080,-131.00,4289.379,45.03330,3.4030,-0.009185791,0.1028900,0.2355042,-0.001885096,-0.001449585,-0.05583223,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 06:45:00",6965,12.970,2.9820,5420.206,77.90740,2.9010,4326.813,48.41037,-130.90,4289.789,45.04797,3.3940,0.01425171,-0.04173279,0.05867004,-0.001767794,-0.003459454,-0.05503829,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 07:00:00",6966,12.940,2.9200,5420.340,77.90812,2.9490,4327.140,48.42127,-131.50,4290.246,45.03802,3.4070,0.002868652,0.04360962,-0.03979492,-0.001784325,-0.002512296,-0.05572828,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 07:15:00",6967,12.980,2.6550,5420.900,77.91084,2.7680,4327.646,48.42878,-132.10,4289.979,45.00871,3.3850,0.01086426,0.03002930,-0.1172333,-0.001723925,-0.002686660,-0.05712239,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 07:30:00",6968,12.970,2.7580,5420.653,77.90898,2.7680,4327.501,48.42469,-132.80,4289.630,44.97256,3.3510,-0.007415771,-0.01637268,-0.1446075,-0.001881917,-0.003175418,-0.05868769,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 07:45:00",6969,12.940,2.7850,5420.613,77.90915,2.7500,4328.413,48.44954,-132.40,4289.595,44.98661,3.3210,0.0006713867,0.09939575,0.05619812,-0.001867612,-0.001890341,-0.05833308,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 08:00:00",6970,12.950,2.8490,5420.516,77.90958,2.8270,4327.936,48.43907,-133.10,4289.901,44.96702,3.3110,0.001739502,-0.04185486,-0.07836914,-0.001809120,-0.002649307,-0.05957190,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 08:15:00",6971,12.930,2.9900,5420.107,77.90498,2.8480,4327.545,48.42891,-132.10,4290.091,45.00904,3.2990,-0.01840210,-0.04066467,0.1680756,-0.002030055,-0.003652096,-0.05798785,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 08:30:00",6972,13.060,3.1880,5419.973,77.91095,3.0650,4327.987,48.44929,-133.20,4291.303,45.00082,3.3540,0.02386475,0.08154297,-0.03286743,-0.001799266,-0.003080050,-0.05858469,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 08:45:00",6973,13.090,2.9380,5420.437,77.91170,2.9500,4327.922,48.44323,-133.30,4291.478,45.00364,3.3640,0.002990723,-0.02426147,0.01129150,-0.001807849,-0.003444036,-0.05885299,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 09:00:00",6974,13.290,3.1060,5420.180,77.91274,3.0360,4327.970,48.44773,-132.90,4291.779,45.02710,3.4140,0.004180908,0.01802063,0.09384155,-0.001662254,0.0005335808,-0.05885983,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 09:15:00",6975,13.380,2.9890,5420.453,77.91465,3.0950,4328.066,48.45261,-133.80,4292.763,45.01970,3.4940,0.007629395,0.01953125,-0.02961731,-0.001673063,-0.002864838,-0.06012487,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 09:30:00",6976,13.460,3.1600,5419.997,77.91024,3.1560,4327.773,48.44669,-133.20,4292.979,45.04720,3.5380,-0.01763916,-0.02369690,0.1100006,-0.001895269,-0.002217293,-0.05959686,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 09:45:00",6977,13.500,3.3170,5419.624,77.90748,3.3150,4327.749,48.45191,-133.40,4293.409,45.05192,3.5940,-0.01104736,0.02088928,0.01887512,-0.001771927,-0.002165318,-0.05963707,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 10:00:00",6978,13.720,3.6470,5419.045,77.90739,3.6030,4327.666,48.46024,-133.40,4293.810,45.06376,3.6940,-0.0003356934,0.03330994,0.04736328,-0.001684825,-0.001774311,-0.05810499,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 10:15:00",6979,13.980,3.9370,5418.449,77.90484,4.1210,4326.688,48.45204,-132.90,4291.939,45.02855,3.9370,-0.01022339,-0.03280640,-0.1408386,-0.001510938,-0.001256466,-0.06906637,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 10:30:00",6980,13.970,4.9180,5416.625,77.90174,6.3030,4322.527,48.41626,-133.00,4284.195,44.81942,5.0750,-0.01239014,-0.1431122,-0.8365021,-0.001428604,-0.001087189,-0.04318587,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 10:45:00",6981,13.950,5.7780,5414.476,77.88345,8.1200,4317.569,48.34444,-132.50,4279.381,44.70487,6.2140,-0.07318115,-0.2872772,-0.4582214,-0.002073288,-0.002303600,-0.03034163,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 11:00:00",6982,13.930,6.4160,5413.189,77.87851,9.2000,4314.470,48.29733,-133.10,4276.332,44.60197,7.2790,-0.01974487,-0.1884460,-0.4116058,-0.001990636,-0.0006814003,-0.02565289,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 11:15:00",6983,13.910,7.1810,5411.368,77.86475,10.630,4309.904,48.22196,-134.30,4274.327,44.50158,8.1900,-0.05502319,-0.3014679,-0.4015656,-0.002331734,-0.004376570,-0.02318160,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 11:30:00",6984,13.870,7.5950,5410.430,77.85862,11.690,4305.467,48.13655,-132.80,4271.478,44.48246,9.0500,-0.02453613,-0.3416595,-0.07646179,-0.002258937,-0.006468137,-0.02007834,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 11:45:00",6985,13.850,7.9680,5409.940,77.86312,11.800,4304.223,48.10565,-133.10,4270.881,44.45535,9.7500,0.01800537,-0.1235962,-0.1084595,-0.001831055,-0.005816936,-0.01327737,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 12:00:00",6986,13.790,8.8700,5407.824,77.84777,13.050,4301.602,48.07797,-133.10,4270.117,44.43364,10.390,-0.06140137,-0.1107025,-0.08682251,-0.002064069,-0.005286852,-0.01052221,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 12:15:00",6987,13.790,9.5200,5406.179,77.83318,14.190,4298.849,48.04239,-133.20,4269.001,44.39867,11.030,-0.05834961,-0.1423187,-0.1398621,-0.002531052,-0.004883131,-0.005974452,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 12:30:00",6988,13.780,10.500,5403.827,77.81491,15.760,4295.054,47.99347,-140.90,4267.232,44.06611,11.610,-0.07308960,-0.1957092,-1.330261,-0.002174060,-0.005837282,-0.01971706,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 12:45:00",6989,13.750,11.180,5402.495,77.81063,16.800,4291.678,47.93653,-139.90,4264.163,44.02226,12.010,-0.01712036,-0.2277527,-0.1753845,-0.002408664,-0.007169724,-0.02093951,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 13:00:00",6990,13.740,11.470,5402.261,77.81835,15.810,4290.957,47.87987,-140.20,4263.287,43.98674,12.330,0.03088379,-0.2266388,-0.1420746,-0.001696587,-0.008056641,-0.02098068,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 13:15:00",6991,13.710,11.710,5401.561,77.81026,17.140,4289.776,47.89561,-140.50,4264.561,44.01056,12.740,-0.03237915,0.06297302,0.09524536,-0.001770020,-0.006331921,-0.01637491,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 13:30:00",6992,13.670,12.300,5400.469,77.80843,16.420,4289.274,47.85501,-139.80,4266.292,44.08471,12.780,-0.007293701,-0.1624146,0.2966003,-0.001888911,-0.006855647,-0.01104403,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 13:45:00",6993,13.670,12.560,5400.259,77.81477,14.600,4290.821,47.83197,-137.00,4264.175,44.13010,12.520,0.02536011,-0.09213257,0.1815948,-0.001406988,-0.007378419,-0.008814017,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 14:00:00",6994,13.670,13.160,5398.593,77.79707,14.710,4289.978,47.81202,-139.20,4263.569,44.03217,12.520,-0.07080078,-0.07983398,-0.3917389,-0.002223969,-0.005690575,-0.01227617,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 14:15:00",6995,13.670,12.920,5398.573,77.78493,15.490,4290.292,47.84947,-138.00,4266.841,44.16462,12.610,-0.04858398,0.1498108,0.5297852,-0.002078692,-0.004778226,-0.007717927,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 14:30:00",6996,13.670,12.810,5399.149,77.79609,15.220,4289.930,47.82962,-136.50,4264.905,44.16854,12.450,0.04464722,-0.07937622,0.01568604,-0.002210299,-0.006880125,-0.008538405,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 14:45:00",6997,13.670,12.720,5399.566,77.80341,14.420,4289.992,47.80182,-136.00,4267.339,44.25059,12.160,0.02926636,-0.1112213,0.3282166,-0.002176603,-0.006933689,-0.009240787,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 15:00:00",6998,13.650,12.470,5400.070,77.80515,13.230,4291.461,47.79971,-136.90,4269.046,44.26363,11.890,0.006988525,-0.008453369,0.05216980,-0.002108574,-0.002902508,-0.01158905,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 15:15:00",6999,13.660,12.130,5400.751,77.80798,12.530,4293.276,47.82512,-135.80,4270.324,44.34025,11.610,0.01129150,0.1016541,0.3064575,-0.001264254,-0.003155072,-0.01130009,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 15:30:00",7000,13.680,12.110,5400.562,77.80162,12.360,4294.011,47.83932,-136.00,4271.040,44.35302,11.360,-0.02542114,0.05680847,0.05108643,-0.001390457,-0.003690879,-0.01201232,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 15:45:00",7001,13.660,11.600,5401.380,77.79961,12.230,4294.463,47.84723,-138.20,4271.497,44.28227,11.140,-0.008056641,0.03163147,-0.2829895,-0.001796722,-0.004080137,-0.01583560,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 16:00:00",7002,13.580,11.490,5401.304,77.79229,11.900,4295.502,47.86442,-138.10,4272.199,44.30433,10.890,-0.02926636,0.06877136,0.08822632,-0.001896858,-0.004210949,-0.01531140,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 16:15:00",7003,13.590,11.460,5401.464,77.79512,11.650,4296.443,47.88158,-139.80,4272.905,44.25933,10.670,0.01132202,0.06864929,-0.1799774,-0.001833598,-0.003973007,-0.01725896,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 16:30:00",7004,13.580,11.500,5401.563,77.79977,11.280,4297.517,47.89827,-139.50,4273.333,44.28421,10.470,0.01861572,0.06674194,0.09948730,-0.001499812,-0.003693104,-0.01606750,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 16:45:00",7005,13.580,11.110,5402.364,77.80340,11.380,4298.290,47.92341,-139.20,4273.770,44.30528,10.340,0.01449585,0.1005707,0.08428955,-0.001638412,-0.002899488,-0.01590951,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 17:00:00",7006,13.510,10.790,5402.987,77.80521,11.160,4298.681,47.92658,-138.10,4274.222,44.36029,10.200,0.007232666,0.01268005,0.2200317,-0.001440048,-0.003195763,-0.01063204,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 17:15:00",7007,13.420,10.420,5403.757,77.80907,10.690,4299.861,47.94242,-141.00,4274.886,44.27063,10.010,0.01544189,0.06335449,-0.3586426,-0.001603762,-0.003006935,-0.01672840,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 17:30:00",7008,13.350,10.230,5404.244,77.81335,10.390,4301.000,47.96334,-140.70,4275.451,44.29503,9.8200,0.01712036,0.08369446,0.09761047,-0.001052856,-0.002520720,-0.01584244,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 17:45:00",7009,13.300,9.9800,5404.697,77.81399,10.050,4302.409,47.99037,-138.30,4275.985,44.39817,9.6200,0.002563477,0.1080933,0.4125671,-0.001319250,-0.001983007,-0.01159509,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 18:00:00",7010,13.310,9.9300,5404.787,77.81399,10.060,4302.743,48.00021,-139.50,4276.282,44.36139,9.4700,0.000000,0.03938293,-0.1471405,-0.001534462,-0.002095063,-0.01343393,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 18:15:00",7011,13.310,9.8100,5405.087,77.81645,10.070,4303.149,48.01191,-141.30,4276.619,44.30539,9.3500,0.009857178,0.04678345,-0.2239838,-0.001811028,-0.002249559,-0.01725833,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 18:30:00",7012,13.260,9.4300,5405.893,77.82075,9.7600,4304.516,48.03865,-143.80,4276.773,44.21720,9.2100,0.01718140,0.1069489,-0.3527527,-0.001819929,-0.001750469,-0.02070347,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 18:45:00",7013,13.260,9.0200,5406.818,77.82671,9.2700,4305.730,48.05494,-140.10,4277.456,44.37373,9.0300,0.02383423,0.06515503,0.6261292,-0.001368205,-0.001971086,-0.01402108,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 19:00:00",7014,13.260,8.6800,5407.548,77.83056,8.8800,4307.125,48.07957,-140.10,4278.291,44.39341,8.8400,0.01541138,0.09852600,0.07872009,-0.001374880,-0.001226266,-0.01348305,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 19:15:00",7015,13.270,8.5400,5407.683,77.82749,8.8000,4308.060,48.10292,-140.30,4278.598,44.39698,8.6700,-0.01226807,0.09342957,0.01426697,-0.001769702,-0.0005977948,-0.01307281,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 19:30:00",7016,13.250,8.5100,5407.718,77.82725,8.7500,4308.374,48.10994,-140.80,4278.813,44.38147,8.5200,-0.0009765625,0.02807617,-0.06204224,-0.001684507,-0.001038392,-0.01500098,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 19:45:00",7017,13.260,8.3300,5408.037,77.82703,8.7000,4308.758,48.11880,-139.00,4279.017,44.45498,8.4000,-0.0008544922,0.03543091,0.2940369,-0.001687050,-0.001346747,-0.01228046,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 20:00:00",7018,13.230,8.1500,5408.412,77.82902,8.5000,4309.310,48.12676,-142.70,4279.283,44.32399,8.2700,0.007934570,0.03184509,-0.5239410,-0.001626015,-0.001013756,-0.01827113,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 20:15:00",7019,13.220,7.9680,5408.962,77.83558,8.0300,4310.683,48.14788,-140.70,4279.647,44.41040,8.1200,0.02624512,0.08448792,0.3456268,-0.001349767,-0.0007400513,-0.01362467,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 20:30:00",7020,13.220,7.7810,5409.285,77.83553,7.7160,4311.316,48.15419,-141.50,4280.175,44.39371,7.9620,-0.0002136230,0.02522278,-0.06674194,-0.001349767,-0.0005927086,-0.01489417,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 20:45:00",7021,13.220,7.7570,5409.181,77.83147,7.9110,4311.738,48.17323,-138.60,4280.477,44.50795,7.8450,-0.01620483,0.07617188,0.4569397,-0.001691500,-0.0002697309,-0.01051680,1.0000,1.0000,1.0000,1.0000,-1
"2020-01-19 21:00:00",7022,13.220,7.6920,5409.316,77.83206,7.9920,4311.928,48.18152,-140.50,4280.853,44.44845,7.7410,0.002349854,0.03315735,-0.2380066,-0.001764297,-0.0002228419,-0.01521047,1.0000,1.0000,1.0000,1.0000,-1
